Nitrogen_Kjeldahl,TotalSuspendedSolids,Nitrate,Conductivity,DissolvedOxygen,pH,TotalNitrogen,Nitrite,Chloride,10mLandCover_AgriculturalExtraction,CensusYear,Total Rain (mm) 0day Total,Total Rain (mm) -7day Total,Total Rain (mm) -56day Total,Total Rain (mm) -3day Total,Total Rain (mm) -28day Total,Total Rain (mm) -1day Total,Total Rain (mm) -14day Total,Month,Phosphorus
1.38,122.0,0.48,930.0,7.51,8.13,1.915,0.055,174.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.6980264999999967
0.91,30.0,0.57,942.0,8.05,7.94,1.502,0.022,170.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.6845444999999948
1.1,3.0,0.89,1583.0,10.24,8.22,2.061,0.071,336.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.43742149999999874
0.69,198.0,0.35,566.0,8.8,8.31,1.06,0.018,49.7,55959,2016,0.0,16.4,122.6,16.4,79.2,16.4,25.0,8,0.6888784999999907
0.5,58.9,0.21,526.0,9.03,8.4,0.72,0.009,47.3,342887,2016,0.0,8.2,61.3,8.2,39.6,8.2,12.5,8,0.688359999999991
0.64,29.3,0.11,830.0,8.28,8.16,0.76,0.011,165.0,53262,2016,0.0,16.4,122.6,16.4,79.2,16.4,25.0,8,0.6907694999999909
0.57,130.0,0.07,606.0,8.64,8.2,0.68,0.037,69.5,55959,2016,4.0,17.8,155.8,17.8,121.3,17.8,63.6,8,0.6934269999999902
0.64,19.6,0.06,912.0,7.89,8.11,0.72,0.016,182.0,53262,2016,4.0,17.8,155.8,17.8,121.3,17.8,63.6,8,0.6871139999999908
0.43,43.3,0.19,492.9,8.43,8.31,0.63,0.011,42.2,342887,2016,2.0,8.9,77.9,8.9,60.65,8.9,31.8,8,0.6883154999999913
0.44,7.0,0.05,1011.0,10.11,8.73,0.494,0.004,94.4,55959,2016,0.0,17.8,140.6,4.0,81.7,0.0,63.6,8,0.6393579999999924
0.65,6.0,0.56,916.0,9.42,8.3,1.214,0.004,129.0,74028,2016,0.0,17.8,140.6,4.0,81.7,0.0,63.6,8,0.6134864999999924
0.95,8.0,0.29,696.0,9.19,8.29,1.251,0.011,97.9,171066,2016,0.0,8.9,70.3,2.0,40.85,0.0,31.8,8,0.6628329999999937
0.59,21.0,0.2,568.0,9.92,8.59,0.792,0.002,46.3,342887,2016,0.0,8.9,70.3,2.0,40.85,0.0,31.8,8,0.6852534999999915
1.16,12.0,0.09,832.0,9.1,8.47,1.261,0.011,128.0,53262,2016,0.0,17.8,140.6,4.0,81.7,0.0,63.6,8,0.6887564999999947
0.55,9.0,0.14,567.0,9.61,8.37,0.692,0.002,34.0,116047,2016,0.0,17.8,140.6,4.0,81.7,0.0,63.6,8,0.667573999999993
0.77,6.0,0.18,582.0,9.98,8.86,0.954,0.004,47.9,675417,2016,0.0,17.8,140.6,4.0,81.7,0.0,63.6,8,0.612132999999992
0.97,2.0,0.41,718.0,9.45,8.38,1.391,0.011,84.8,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.2994376499999997
1.1,8.0,0.13,847.0,8.8,8.36,1.234,0.004,82.7,62244,2016,0.0,17.8,140.6,4.0,81.7,0.0,63.6,8,0.6659344999999941
1.3,78.0,0.19,700.0,7.42,8.34,1.501,0.011,102.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.7050759999999957
1.44,104.0,0.26,435.0,7.34,8.3,1.711,0.011,43.8,119253,2016,38.4,54.0,211.3,38.4,120.7,38.4,70.7,8,0.7188774999999937
1.14,138.0,0.06,691.0,7.72,8.41,1.211,0.011,103.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.695096499999994
1.48,254.0,0.21,293.0,7.04,8.4,1.712,0.022,39.6,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.703473999999997
2.23,287.0,0.37,724.0,7.57,8.3,2.622,0.022,130.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.7978995000000033
1.96,277.0,0.37,321.0,7.37,8.35,2.344,0.014,47.0,4119,2016,30.0,47.8,170.6,30.0,102.2,30.0,77.2,8,0.7410234999999978
1.27,60.0,0.12,592.0,7.37,8.39,1.401,0.011,82.6,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.7055499999999953
1.26,84.0,0.22,766.0,8.21,8.15,1.491,0.011,148.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.7032909999999952
1.22,6.0,1.52,1246.0,8.9,8.42,3.068,0.328,251.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.6762949999999951
0.73,7.0,0.055,899.0,6.61,7.75,0.796,0.011,183.0,171066,2016,3.3,17.5,79.1,13.8,27.6,13.8,17.5,9,0.6516509999999914
0.36,4.0,0.07,755.0,8.09,8.11,0.434,0.004,106.0,55959,2016,6.6,35.0,158.2,27.6,55.2,27.6,35.0,9,0.5778744999999922
0.91,10.0,0.71,978.0,7.55,8.06,1.631,0.011,140.0,74028,2016,6.6,35.0,158.2,27.6,55.2,27.6,35.0,9,0.6833689999999945
0.88,9.0,0.08,868.0,7.74,8.04,0.971,0.011,134.0,53262,2016,6.6,35.0,158.2,27.6,55.2,27.6,35.0,9,0.681174999999992
0.67,4.0,0.37,533.0,8.01,8.22,1.07,0.03,42.7,675417,2016,6.6,35.0,158.2,27.6,55.2,27.6,35.0,9,0.5828884999999918
0.28,2.0,0.16,504.0,7.66,8.28,0.442,0.002,19.6,116047,2016,6.6,35.0,158.2,27.6,55.2,27.6,35.0,9,0.23691349999999897
0.77,14.0,0.32,515.0,7.06,8.09,1.121,0.031,36.1,342887,2016,3.3,17.5,79.1,13.8,27.6,13.8,17.5,9,0.6811674999999922
0.97,2.0,0.55,839.0,7.21,8.11,1.531,0.011,109.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.30058564999999954
0.71,4.0,0.02,997.0,6.69,7.73,0.734,0.004,133.0,62244,2016,6.6,35.0,158.2,27.6,55.2,27.6,35.0,9,0.5858244999999921
0.88,5.0,0.48,956.0,10.08,7.75,1.374,0.014,162.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.5955174999999925
0.98,7.0,0.26,1128.0,8.03,8.25,1.262,0.022,218.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.6525039999999944
1.19,17.0,0.07,935.0,9.28,7.92,1.271,0.011,176.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.6907764999999954
0.91,3.0,0.44,1179.0,9.48,7.84,1.372,0.022,255.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.4427049999999976
0.68,6.0,0.7,852.0,5.73,7.66,1.391,0.011,169.0,4119,2016,0.0,35.0,158.2,27.6,55.2,6.6,35.0,9,0.6165949999999926
0.78,6.0,0.31,805.0,8.01,8.28,1.101,0.011,118.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.6026334999999932
0.85,4.0,0.59,1134.0,6.68,7.89,1.451,0.011,244.0,119253,2016,0.6,13.4,136.8,9.4,42.4,7.6,13.4,9,0.5841209999999932
0.46,5.0,0.53,705.0,7.38,8.13,1.006,0.016,122.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.5841904999999913
0.47,2.0,0.19,616.0,6.9,8.18,0.671,0.011,141.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.25023484999999945
0.6,11.0,0.09,802.0,7.38,8.35,0.701,0.011,118.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.662976999999994
1.19,2.0,1.03,1388.0,11.3,7.96,2.303,0.083,295.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.32053899999999846
0.63,2.0,0.32,543.0,13.98,7.63,0.986,0.036,36.5,342887,2016,0.0,1.1,52.2,0.0,37.9,0.0,2.1,10,0.2546032999999998
0.54,2.0,0.53,605.0,14.51,7.67,1.085,0.015,50.9,675417,2016,0.0,2.2,104.4,0.0,75.8,0.0,4.2,10,0.2512003000000002
0.51,2.0,0.86,966.0,11.94,7.27,1.381,0.011,132.0,74028,2016,0.0,2.2,104.4,0.0,75.8,0.0,4.2,10,0.25012549999999995
0.61,2.0,0.02,896.0,11.3,7.2,0.634,0.004,94.5,62244,2016,0.0,2.2,104.4,0.0,75.8,0.0,4.2,10,0.25637149999999964
0.74,3.0,0.055,960.0,12.17,7.11,0.806,0.011,108.0,53262,2016,0.0,2.2,104.4,0.0,75.8,0.0,4.2,10,0.44119949999999797
0.31,2.0,0.12,553.0,12.29,7.71,0.432,0.002,25.2,116047,2016,0.0,2.2,104.4,0.0,75.8,0.0,4.2,10,0.23103964999999926
0.58,2.0,0.53,802.0,12.46,6.87,1.114,0.004,97.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.2592312500000002
0.84,2.0,0.055,1026.0,11.08,6.69,0.906,0.011,173.0,171066,2016,0.0,1.1,52.2,0.0,37.9,0.0,2.1,10,0.28309770000000023
0.3,2.0,0.05,754.0,12.64,6.99,0.355,0.005,92.4,55959,2016,0.0,2.2,104.4,0.0,75.8,0.0,4.2,10,0.23151334999999912
3.91,43.0,0.055,1266.0,10.81,6.78,3.999,0.034,274.0,119253,2016,1.9,3.1,96.8,1.9,62.0,1.9,8.0,10,0.954297000000002
0.59,2.0,0.36,803.0,12.48,7.24,0.961,0.011,94.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.26142975
0.68,2.0,0.21,809.0,12.64,7.14,0.901,0.011,110.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.2620849499999999
1.01,4.0,0.42,1172.0,12.37,7.0,1.452,0.022,220.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.5755504999999935
0.71,2.0,0.21,1207.0,12.04,7.13,0.931,0.011,213.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.2672327500000002
0.66,2.0,0.77,1898.0,12.21,7.08,1.444,0.014,424.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.2627125500000001
2.99,76.0,1.18,423.5,11.15,6.79,4.198,0.028,76.6,4119,2016,0.0,0.0,103.4,0.0,54.8,0.0,4.2,10,0.907459000000003
0.89,3.0,0.54,1794.0,11.26,6.38,1.462,0.032,467.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.4389074999999978
0.79,3.0,0.38,1192.0,11.85,6.62,1.183,0.013,190.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.4395384999999974
0.92,5.0,0.055,1051.0,12.2,7.17,0.986,0.011,173.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.5947104999999917
1.27,5.0,1.19,1909.0,14.5,7.18,2.533,0.073,481.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.5962484999999947
0.64,4.0,0.37,1132.0,13.33,7.26,1.019,0.009,187.0,53262,2016,0.0,15.6,198.0,15.6,122.2,0.0,61.0,11,0.5773629999999924
0.6,2.0,0.82,1019.0,13.2,7.26,1.432,0.012,146.0,74028,2016,0.0,15.6,198.0,15.6,122.2,0.0,61.0,11,0.26048660000000023
0.75,2.0,1.13,924.0,13.82,7.29,1.889,0.009,121.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.27050310000000055
0.93,4.0,1.29,1067.0,13.39,7.4,2.235,0.015,150.0,171066,2016,0.0,7.8,99.0,7.8,61.1,0.0,30.5,11,0.5799899999999942
0.77,2.0,1.51,973.0,13.53,7.81,2.284,0.004,111.0,62244,2016,0.0,15.6,198.0,15.6,122.2,0.0,61.0,11,0.27841260000000073
0.49,7.0,0.36,814.0,13.61,7.4,0.854,0.004,92.7,55959,2016,0.0,15.6,198.0,15.6,122.2,0.0,61.0,11,0.6437464999999926
0.43,2.0,1.22,758.0,13.75,7.7,1.656,0.006,73.2,675417,2016,0.0,15.6,198.0,15.6,122.2,0.0,61.0,11,0.246704
0.48,2.0,0.46,743.0,13.59,7.63,0.942,0.002,71.7,116047,2016,0.0,15.6,198.0,15.6,122.2,0.0,61.0,11,0.24771769999999935
0.45,3.0,0.44,689.0,13.99,7.59,0.896,0.006,63.8,342887,2016,0.0,7.8,99.0,7.8,61.1,0.0,30.5,11,0.44160599999999745
0.68,4.0,1.19,1869.0,12.88,7.33,1.898,0.028,392.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.5633154999999948
0.42,2.0,1.54,1008.0,14.22,7.29,1.971,0.011,134.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.24966450000000004
0.57,2.0,1.37,1012.0,13.95,7.63,1.951,0.011,142.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.26802660000000034
0.65,2.0,1.05,1713.0,14.14,7.07,1.714,0.014,355.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.2643631000000001
0.58,2.0,2.78,1461.0,13.57,7.42,3.376,0.016,261.0,119253,2016,0.0,0.2,137.1,0.0,77.0,0.0,12.4,11,0.3148326000000007
0.54,2.0,0.44,1168.0,13.71,7.69,0.991,0.011,189.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.2573417499999999
0.48,6.0,1.09,2356.0,13.64,7.19,1.592,0.022,667.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.5997209999999947
0.63,8.0,0.69,1539.0,13.02,7.03,1.34,0.02,270.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.6471994999999946
0.61,6.0,0.67,1314.0,14.13,-99.0,1.291,0.011,153.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.6202444999999924
1.26,2.0,1.66,2456.0,14.84,7.22,2.97,0.05,647.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.36879299999999604
0.6,2.0,2.32,885.0,14.12,6.76,2.927,0.007,77.1,62244,2016,0.0,0.0,188.8,0.0,80.0,0.0,47.6,12,0.2943396000000006
0.44,25.0,0.58,669.0,14.3,6.79,1.024,0.004,56.0,342887,2016,0.0,0.0,94.4,0.0,40.0,0.0,23.8,12,0.6786284999999916
0.75,3.0,0.58,967.0,13.98,6.65,1.347,0.017,125.0,53262,2016,0.0,0.0,188.8,0.0,80.0,0.0,47.6,12,0.43795249999999747
0.53,3.0,1.41,971.0,14.01,6.84,1.952,0.012,138.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.4432529999999977
1.0,2.0,1.83,1093.0,14.09,6.57,2.847,0.017,157.0,171066,2016,0.0,0.0,94.4,0.0,40.0,0.0,23.8,12,0.3122304999999997
0.63,2.0,0.51,765.0,14.1,6.83,1.144,0.004,78.4,55959,2016,0.0,0.0,188.8,0.0,80.0,0.0,47.6,12,0.2559518000000003
0.46,4.0,0.4,759.0,14.04,6.85,0.862,0.002,72.6,89721,2016,0.0,2.6,119.3,0.0,40.5,0.0,31.8,12,0.569962999999993
0.72,6.0,1.31,761.0,14.39,6.78,2.037,0.007,76.5,675417,2016,0.0,0.0,188.8,0.0,80.0,0.0,47.6,12,0.6083194999999942
0.7,2.0,1.72,861.0,13.61,6.88,2.429,0.009,91.4,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.27382810000000046
0.71,2.0,0.94,1001.0,13.53,6.7,1.659,0.009,140.0,74028,2016,0.0,0.0,188.8,0.0,80.0,0.0,47.6,12,0.2639546000000005
0.61,17.0,0.56,707.0,13.93,6.93,1.172,0.002,59.5,116047,2016,0.0,0.0,188.8,0.0,80.0,0.0,47.6,12,0.6778209999999932
0.84,2.0,1.92,994.0,14.6,6.96,2.767,0.007,139.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.30408799999999947
1.31,2.0,2.04,1178.0,13.89,6.88,3.368,0.018,207.0,119253,2016,0.0,0.0,116.3,0.0,38.3,0.0,14.2,12,0.392710499999995
0.63,2.0,1.65,2822.0,13.64,6.64,2.317,0.037,699.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.2680646000000003
0.76,10.0,1.78,1068.0,14.67,7.0,2.546,0.006,148.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.6739279999999959
0.28,2.0,4.91,1467.0,14.72,6.93,5.217,0.027,285.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.29010830000000054
0.64,155.0,0.67,1005.0,14.28,6.95,1.321,0.011,146.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.6837839999999935
0.71,2.0,1.6,1523.0,14.62,6.81,2.327,0.017,301.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.2737026000000004
0.66,2.0,2.12,2036.0,12.38,6.52,2.794,0.014,460.0,4119,2016,0.0,0.0,186.6,0.0,80.0,0.0,27.0,12,0.27134160000000096
0.88,2.0,1.34,2461.0,13.23,6.41,2.241,0.021,589.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.3010744999999994
1.32,2.0,2.96,1182.0,14.88,7.06,4.292,0.012,203.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.3935044999999946
1.29,54.0,0.9,1369.0,13.55,6.73,2.204,0.014,277.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.695705999999996
0.83,2.0,0.65,691.0,13.96,6.79,1.486,0.006,66.5,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.2879051500000001
0.84,2.0,2.38,1382.0,14.3,6.52,3.232,0.012,262.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.34343649999999903
1.94,5.0,1.63,6330.0,13.36,6.44,3.616,0.046,1790.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.7035259999999971
0.45,2.0,0.39,714.0,13.22,6.99,0.848,0.008,70.5,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.24351189999999973
0.58,2.0,0.81,672.0,13.88,7.06,1.395,0.005,60.1,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.26236955000000023
0.67,5.0,1.14,861.0,13.61,6.43,1.822,0.012,84.9,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5861784999999935
0.8,5.0,2.96,3200.0,10.77,6.55,3.784,0.024,791.0,4119,2016,0.0,0.0,77.5,0.0,30.2,0.0,4.0,1,0.6678614999999924
1.56,118.0,1.78,5252.0,12.62,6.44,3.354,0.014,333.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7782139999999976
1.19,15.0,1.27,7943.0,12.17,6.21,2.515,0.055,2580.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6804474999999965
1.76,35.0,0.4,892.0,12.31,9.85,2.167,0.007,101.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7053434999999972
1.47,51.0,0.84,3370.0,13.43,6.51,2.332,0.022,983.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6987629999999969
1.02,14.0,1.05,1066.0,13.16,7.33,2.088,0.018,264.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6687769999999963
1.67,11.0,0.87,699.0,12.39,6.88,2.55,0.01,110.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6895709999999992
3.88,108.0,0.86,8783.0,13.47,6.27,4.796,0.056,2940.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9457640000000049
1.57,7.0,0.98,847.0,13.23,7.2,2.568,0.018,120.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.661685999999998
1.81,6.0,1.15,1607.0,13.23,7.05,2.986,0.026,388.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6793699999999973
1.19,14.0,0.67,792.0,13.87,7.14,1.877,0.017,124.0,342887,2016,0.0,3.5,43.1,3.5,20.6,0.5,17.0,2,0.6803089999999958
2.42,39.0,0.62,631.0,13.24,7.11,3.054,0.014,138.0,89721,2016,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2,0.8578055000000023
1.51,13.0,0.7,1362.0,14.1,7.12,2.225,0.015,324.0,53262,2016,0.0,7.0,86.2,7.0,41.2,1.0,34.0,2,0.696317999999997
1.17,14.0,0.89,1062.0,14.01,7.11,2.076,0.016,208.0,74028,2016,0.0,7.0,86.2,7.0,41.2,1.0,34.0,2,0.6823409999999955
1.18,11.0,0.7,2170.0,13.75,6.83,1.906,0.026,558.0,171066,2016,0.0,3.5,43.1,3.5,20.6,0.5,17.0,2,0.6800154999999959
1.03,18.0,1.02,855.0,14.16,7.08,2.068,0.018,154.0,675417,2016,0.0,7.0,86.2,7.0,41.2,1.0,34.0,2,0.6863809999999954
1.93,40.0,0.69,650.0,14.16,7.39,2.634,0.014,128.0,116047,2016,0.0,7.0,86.2,7.0,41.2,1.0,34.0,2,0.7380484999999989
1.25,4.0,0.66,881.0,13.98,6.88,1.923,0.013,134.0,62244,2016,0.0,7.0,86.2,7.0,41.2,1.0,34.0,2,0.5925434999999942
1.03,81.0,0.67,848.0,14.22,7.24,1.712,0.012,157.0,55959,2016,0.0,7.0,86.2,7.0,41.2,1.0,34.0,2,0.6959559999999941
1.83,3.0,1.39,4591.0,14.5,6.84,3.275,0.055,1320.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5446844999999937
1.54,10.0,0.41,1832.0,13.64,7.35,1.964,0.014,247.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6853854999999982
0.97,6.0,0.72,2264.0,13.93,7.22,1.701,0.011,308.0,4119,2016,0.0,7.0,72.8,7.0,41.2,0.0,34.0,2,0.618162999999994
1.55,42.0,1.11,1586.0,14.62,7.19,2.679,0.019,386.0,119253,2016,0.0,7.0,73.1,7.0,41.2,0.0,34.0,2,0.7259954999999958
3.6,16.0,1.02,3689.0,14.96,7.09,4.66,0.04,1060.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.9126555000000056
3.37,19.0,1.27,3706.0,14.13,6.94,4.697,0.057,1090.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.9092015000000053
1.5,15.0,1.13,1718.0,13.92,7.23,2.655,0.025,418.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.7011919999999986
1.82,14.0,1.06,1853.0,14.46,7.28,2.903,0.023,452.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.7422945000000004
0.74,7.0,0.95,725.0,12.89,7.6,1.7,0.01,71.4,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6398889999999955
3.65,15.0,1.75,8320.0,14.42,7.45,5.472,0.072,2590.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.906700000000006
0.92,4.0,0.41,844.0,13.19,7.91,1.339,0.009,106.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5748819999999933
1.84,4.0,0.9,10180.0,13.5,6.8,2.795,0.055,3220.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5957629999999945
0.68,23.0,0.45,741.0,14.35,8.31,1.141,0.011,99.3,74028,2016,0.0,0.2,58.8,0.0,17.6,0.0,9.6,3,0.688577499999992
0.62,35.0,0.26,632.0,14.48,8.29,0.891,0.011,75.7,53262,2016,0.0,0.2,58.8,0.0,17.6,0.0,9.6,3,0.6837104999999912
0.7,18.0,0.31,490.6,15.63,8.68,1.014,0.004,37.0,116047,2016,0.0,0.2,58.8,0.0,17.6,0.0,9.6,3,0.6761809999999924
1.57,95.0,0.66,577.0,14.38,8.21,2.24,0.01,64.7,675417,2016,0.0,0.2,58.8,0.0,17.6,0.0,9.6,3,0.7079804999999957
0.9,16.0,0.63,935.0,14.08,8.3,1.541,0.011,163.0,171066,2016,0.0,0.1,29.4,0.0,8.8,0.0,4.8,3,0.6819459999999947
0.86,19.0,0.73,627.0,14.47,8.31,1.601,0.011,73.0,62244,2016,0.0,0.2,58.8,0.0,17.6,0.0,9.6,3,0.684165999999995
2.83,13.0,0.91,690.0,14.52,8.57,3.755,0.015,89.1,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.892764500000006
0.88,9.0,0.24,482.1,14.32,8.35,1.124,0.004,45.1,89721,2016,0.0,2.4,17.8,0.0,17.8,0.0,13.6,3,0.6766609999999936
1.14,8.0,0.74,785.0,14.45,8.28,1.893,0.013,114.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6514194999999964
1.04,48.0,0.39,550.0,14.44,8.3,1.436,0.006,52.0,342887,2016,0.0,0.1,29.4,0.0,8.8,0.0,4.8,3,0.694864499999993
0.5,11.0,0.29,699.0,14.61,8.18,0.794,0.004,97.1,55959,2016,0.0,0.2,58.8,0.0,17.6,0.0,9.6,3,0.6643994999999928
0.76,28.0,1.87,1901.0,13.89,8.18,2.642,0.012,422.0,4119,2016,0.0,0.2,58.8,0.0,17.6,0.0,9.6,3,0.6984504999999935
1.01,4.0,1.47,1655.0,15.13,8.2,2.502,0.022,414.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5749039999999946
0.91,5.0,1.15,1336.0,14.94,7.97,2.071,0.011,271.0,119253,2016,0.0,0.2,58.8,0.0,17.6,0.0,9.6,3,0.5949169999999938
1.01,27.0,0.8,916.0,14.88,8.33,1.821,0.011,155.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6837339999999953
1.07,21.0,0.88,883.0,14.49,8.16,1.961,0.011,141.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6851409999999952
0.63,3.0,1.34,2564.0,14.73,8.05,1.996,0.026,668.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.4446209999999979
0.89,64.0,0.46,1081.0,13.98,7.82,1.361,0.011,199.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6878069999999937
0.98,6.0,0.91,1735.0,15.11,7.98,1.907,0.017,427.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.604388499999995
0.73,10.0,0.97,4171.0,15.84,7.89,1.755,0.055,1240.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6650329999999961
0.93,23.0,0.72,1431.0,13.99,8.02,1.663,0.013,339.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6848789999999952
0.5,3.0,0.69,2103.0,15.65,8.25,1.206,0.016,509.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.431582999999997
0.77,16.0,0.48,547.0,13.26,7.8,1.256,0.006,55.7,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6769614999999949
1.45,4.0,1.72,4549.0,16.76,7.88,3.225,0.055,1330.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6521079999999941
1.31,7.0,0.78,1238.0,15.63,8.23,2.112,0.022,265.0,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6548464999999967
